assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
1,9,Smolder,3,0,False,True,5782,0,1,2391,855,0,35232,5695,5467,6097,0,100,BOTTOM,39909,6551,110,2286,0,2,10,0,6,False,EUW1_7748364909,Master
1,7,Seraphine,3,1,False,True,4087,0,2,14529,4561,0,3272,874,5149,3854,0,100,UTILITY,19564,5436,24,1762,0,2,24,3,15,False,EUW1_7748364909,Master
0,13,Vayne,0,0,False,True,8139,0,4,0,0,0,65751,8146,4056,4568,0,200,TOP,72778,10149,165,7027,2003,0,11,1,5,True,EUW1_7748364909,Master
2,11,Viego,0,1,False,True,6888,0,4,3262,377,126,81934,3409,7274,7084,0,200,JUNGLE,134195,3843,7,48997,56,0,13,0,7,True,EUW1_7748364909,Master
0,10,Gwen,2,0,False,True,5033,0,0,28202,2768,0,12470,1273,2378,1636,0,200,MIDDLE,71240,4877,109,30567,835,0,7,0,5,True,EUW1_7748364909,Master
4,10,Corki,1,0,False,True,7066,0,3,24296,2028,0,34094,7783,6409,6501,0,200,BOTTOM,65531,10960,141,7139,1148,0,12,2,5,True,EUW1_7748364909,Master
6,8,Karma,2,0,False,True,4235,0,0,7845,4354,0,2878,968,2495,682,0,200,UTILITY,11284,5323,13,560,0,0,24,4,10,True,EUW1_7748364909,Master
0,11,Volibear,12,0,False,False,5606,1,1,54571,5783,0,32195,5594,17593,6795,0,100,TOP,88553,12232,114,1786,855,11,12,0,5,False,EUW1_7748322622,Master
1,11,Shaco,6,0,False,False,6771,1,1,71635,6041,133,15220,832,11588,29,0,100,JUNGLE,145180,7690,3,58324,816,11,23,3,7,False,EUW1_7748322622,Master
1,12,Smolder,4,0,False,False,6793,1,1,7330,2014,0,76097,9982,7795,6254,0,100,MIDDLE,84384,12063,149,955,66,11,11,1,6,False,EUW1_7748322622,Master
0,12,Hwei,6,2,False,False,9699,1,4,78604,13605,0,12470,917,10413,5913,0,100,BOTTOM,93414,14523,188,2339,0,11,9,1,8,False,EUW1_7748322622,Master
4,9,Nami,5,0,False,False,5606,1,1,10030,5756,0,2988,752,7180,7,0,100,UTILITY,14306,6509,16,1287,0,11,28,1,15,False,EUW1_7748322622,Master
3,15,Yorick,1,0,False,False,11829,0,9,25584,3972,5,110018,13982,9953,5883,0,200,TOP,140095,17954,168,4491,0,0,10,0,5,True,EUW1_7748322622,Master
7,13,XinZhao,1,4,False,False,9493,0,5,8794,992,120,98156,13244,14046,1114,0,200,JUNGLE,186559,14759,26,79607,522,0,19,0,6,True,EUW1_7748322622,Master
3,13,Akali,1,1,False,False,8806,0,7,79050,10033,0,11147,1032,11715,4070,0,200,MIDDLE,107734,12083,139,17535,1017,0,21,1,5,True,EUW1_7748322622,Master
4,11,Jinx,3,0,False,False,10033,0,6,1390,490,0,84661,12316,2732,5488,0,200,BOTTOM,91302,12807,156,5250,0,0,15,4,6,True,EUW1_7748322622,Master
9,11,Thresh,2,1,False,False,6741,0,4,15657,6301,0,5779,1633,4099,7050,0,200,UTILITY,24222,8723,30,2785,788,0,18,3,10,True,EUW1_7748322622,Master
4,17,Gnar,0,1,False,False,12575,0,4,12313,3722,4,145067,15726,18124,7037,0,100,TOP,180230,20291,218,22849,842,2,23,2,9,True,EUW1_7747980709,Master
8,14,Ambessa,4,2,False,False,10958,0,5,117,75,165,161214,18223,16985,6622,0,100,JUNGLE,232356,19784,17,71024,1486,2,32,6,7,True,EUW1_7747980709,Master
3,16,Akali,2,2,False,False,14862,0,16,147202,27994,0,15987,1877,10814,4070,0,100,MIDDLE,174530,32145,222,11339,2274,2,20,1,6,True,EUW1_7747980709,Master
6,15,Corki,2,2,False,False,12966,0,4,56538,4949,10,105614,16132,8284,6970,0,100,BOTTOM,180505,23657,234,18351,2574,2,24,3,11,True,EUW1_7747980709,Master
14,12,Karma,3,9,False,False,8508,0,4,18625,9755,0,4533,1742,9790,5528,0,100,UTILITY,24604,11498,22,1444,0,2,82,10,32,True,EUW1_7747980709,Master
2,14,KSante,6,0,False,False,7993,1,0,496,496,0,93957,8030,16868,4959,0,200,TOP,96303,8712,182,1850,185,10,17,1,9,False,EUW1_7747980709,Master
3,13,DrMundo,6,0,False,False,8241,1,0,45094,6457,151,54459,2975,24814,29,0,200,JUNGLE,203199,9522,14,103644,88,10,18,5,1,False,EUW1_7747980709,Master
0,14,Ahri,7,2,False,False,9883,1,3,67387,10679,0,12094,1457,7321,986,0,200,MIDDLE,130777,16109,199,51295,3972,10,27,5,12,False,EUW1_7747980709,Master
3,12,Xayah,7,0,False,False,12460,1,6,1668,1255,0,147736,19710,10937,6913,0,200,BOTTOM,158632,20989,218,9228,22,10,15,4,6,False,EUW1_7747980709,Master
6,12,Nami,7,3,False,False,7946,1,2,13641,8521,0,3743,1472,9534,4835,0,200,UTILITY,19514,9993,32,2129,0,10,65,9,23,False,EUW1_7747980709,Master
3,16,Jayce,5,0,False,False,13099,0,16,18897,5756,4,127942,26261,12693,4074,0,100,TOP,152562,34818,187,5721,2800,2,15,0,7,True,EUW1_7747947257,Master
6,13,RekSai,4,0,False,False,9132,0,4,10394,1581,139,87376,5733,19152,4560,0,100,JUNGLE,183946,9900,13,86176,2585,2,21,2,6,True,EUW1_7747947257,Master
9,15,Vex,2,0,False,False,10924,0,6,119236,17811,1,12319,3836,4749,1640,0,100,MIDDLE,140866,22642,205,9310,995,2,12,0,7,True,EUW1_7747947257,Master
3,12,Lucian,6,3,False,False,11188,0,6,6995,2421,0,106428,14512,14222,5091,0,100,BOTTOM,119095,16933,185,5671,0,2,18,2,11,True,EUW1_7747947257,Master
17,12,Milio,2,2,False,False,7254,0,1,9122,4089,0,4864,1375,10567,7,0,100,UTILITY,16326,5570,21,2339,106,2,43,2,20,True,EUW1_7747947257,Master
4,13,Akali,9,0,False,False,8100,1,2,86776,9607,0,9764,1468,15141,4070,0,200,TOP,109920,12470,143,13380,1394,8,10,0,4,False,EUW1_7747947257,Master
3,12,Nocturne,6,3,False,False,8999,1,7,1857,494,117,110876,12137,14140,6864,0,200,JUNGLE,153684,12913,19,40951,282,8,13,1,4,False,EUW1_7747947257,Master
3,12,Kassadin,6,0,False,False,7599,1,2,62547,9100,0,12124,527,10935,3790,0,200,MIDDLE,75275,10231,154,602,602,8,3,0,3,False,EUW1_7747947257,Master
2,12,Smolder,6,0,False,False,9842,1,7,5173,2132,0,73638,14737,12247,6254,0,200,BOTTOM,81293,16927,126,2481,57,8,15,1,8,False,EUW1_7747947257,Master
9,9,Poppy,6,4,False,False,6579,1,1,1518,1191,0,17401,7478,12068,5980,0,200,UTILITY,22392,9130,24,3471,460,8,45,3,21,False,EUW1_7747947257,Master
4,19,Vayne,4,0,False,False,13895,1,7,3372,659,4,153912,24909,27806,3182,0,100,TOP,183159,29499,264,25874,3930,7,35,3,9,False,EUW1_7762281631,Master
7,17,MonkeyKing,6,4,False,False,14939,1,8,29821,2586,234,165165,18424,23030,5179,0,100,JUNGLE,343295,21809,23,148308,797,7,36,3,9,False,EUW1_7762281631,Master
12,17,Gragas,7,0,False,False,13938,1,8,179401,24501,8,11372,655,13218,26,0,100,MIDDLE,195444,27555,246,4669,2398,7,24,2,11,False,EUW1_7762281631,Master
11,16,Draven,9,0,False,False,20615,1,13,0,0,14,278918,34857,21546,23,0,100,BOTTOM,287457,35073,276,8538,215,7,19,6,8,False,EUW1_7762281631,Master
25,13,Thresh,9,11,False,False,10120,1,1,13306,7680,0,3880,1023,24177,5041,0,100,UTILITY,19400,8703,34,2213,0,7,123,10,60,False,EUW1_7762281631,Master
13,18,Jayce,6,1,False,False,12292,0,1,16047,4436,8,150836,20364,21347,6856,0,200,TOP,169941,24892,238,3058,91,6,31,2,15,True,EUW1_7762281631,Master
12,18,Kindred,6,0,False,False,20613,0,17,31488,6341,225,242531,39354,27512,1155,0,200,JUNGLE,384976,53254,21,110957,7558,6,24,6,1,True,EUW1_7762281631,Master
17,18,Syndra,3,1,False,False,17514,0,8,205920,32246,2,11725,1410,13112,4481,0,200,MIDDLE,235690,37816,292,18044,4159,6,25,2,10,True,EUW1_7762281631,Master
11,16,Jinx,12,0,False,False,17161,0,9,1702,1004,8,209063,26428,16188,6384,0,200,BOTTOM,213839,27909,249,3073,475,6,29,8,9,True,EUW1_7762281631,Master
27,15,Braum,10,8,False,False,9929,0,0,12850,6437,0,3812,1139,23990,586,0,200,UTILITY,19055,7980,28,2393,402,6,118,11,52,True,EUW1_7762281631,Master
3,15,Jayce,9,0,False,False,9404,1,1,12606,4791,0,103255,13156,9812,6856,0,100,TOP,118960,17947,215,3097,0,9,20,2,9,False,EUW1_7761842259,Master
2,13,Evelynn,8,1,False,False,12217,1,10,76794,18610,106,8665,247,14627,1388,0,100,JUNGLE,141984,19924,9,56523,1067,9,22,1,9,False,EUW1_7761842259,Master
2,15,Kassadin,7,0,False,False,7836,1,1,70969,5213,0,13196,818,18037,6394,0,100,MIDDLE,89322,6731,180,5155,699,9,16,0,8,False,EUW1_7761842259,Master
5,13,Sivir,6,5,False,False,10204,1,1,189,189,3,109539,10178,7817,6041,0,100,BOTTOM,110039,10435,217,311,67,9,17,1,13,False,EUW1_7761842259,Master
7,11,Sona,9,0,False,False,5972,1,0,9191,5596,0,4257,2191,9001,6222,0,100,UTILITY,14926,7788,25,1477,0,9,43,1,19,False,EUW1_7761842259,Master
6,17,Malphite,2,0,False,False,13241,0,9,79859,16615,4,68917,5853,10646,6622,0,200,TOP,153836,22468,185,5058,0,1,26,0,10,True,EUW1_7761842259,Master
11,15,FiddleSticks,3,1,False,False,11615,0,7,145105,15351,176,6932,154,17176,7,0,200,JUNGLE,238719,16144,12,86680,638,1,67,2,1,True,EUW1_7761842259,Master
6,16,Akshan,1,0,False,False,14080,0,14,10723,4938,4,132426,27198,6424,590,0,200,MIDDLE,154302,33559,221,11151,1422,1,12,1,6,True,EUW1_7761842259,Master
10,14,Yunara,4,1,False,False,12854,0,5,40218,7205,16,118937,11789,14779,6622,0,200,BOTTOM,163653,19141,221,4498,146,1,33,9,9,True,EUW1_7761842259,Master
16,13,Nami,3,6,False,False,8502,0,4,15627,7472,0,5331,1173,6430,6926,0,200,UTILITY,23526,8740,26,2568,95,1,71,10,24,True,EUW1_7761842259,Master
8,17,Kennen,5,0,False,False,12658,1,7,100445,22776,4,17896,1722,6571,6856,0,100,TOP,124595,24964,206,6253,465,7,28,3,7,False,EUW1_7761792231,Master
8,17,Diana,5,2,False,False,15257,1,10,226041,23467,195,31484,1712,18631,5547,0,100,JUNGLE,356225,27163,28,98698,1983,7,28,3,4,False,EUW1_7761792231,Master
7,15,Cassiopeia,10,1,False,False,11707,1,8,117763,22026,0,7023,265,14755,29,0,100,MIDDLE,131145,22980,191,6359,688,7,27,2,12,False,EUW1_7761792231,Master
6,15,Draven,4,0,False,False,14615,1,2,1033,1033,10,182439,18464,12699,6753,0,100,BOTTOM,187538,19769,261,4065,271,7,17,4,8,False,EUW1_7761792231,Master
17,13,Nami,5,6,False,False,9127,1,1,18690,9258,0,4002,1138,7901,7084,0,100,UTILITY,25020,11404,24,2328,1006,7,92,9,46,False,EUW1_7761792231,Master
6,16,Ahri,7,0,False,False,11768,0,5,83562,14451,0,14356,1561,4853,6750,0,200,TOP,138748,21416,217,40830,5402,6,21,3,11,True,EUW1_7761792231,Master
11,16,Nocturne,5,1,False,False,14182,0,8,3458,1349,191,184908,16588,16686,3840,0,200,JUNGLE,300665,20013,37,112299,2074,6,28,3,2,True,EUW1_7761792231,Master
13,17,Orianna,5,2,False,False,15819,0,9,193416,37625,12,15376,1792,5971,1626,0,200,MIDDLE,212603,39556,239,3810,139,6,19,1,9,True,EUW1_7761792231,Master
4,16,Ezreal,3,0,False,False,12892,0,4,18450,4859,4,165294,15003,12793,6380,0,200,BOTTOM,187249,19996,269,3504,134,6,18,3,10,True,EUW1_7761792231,Master
15,13,Bard,8,5,False,False,9397,0,3,22922,12446,0,6828,3994,6828,1151,0,200,UTILITY,32620,18056,15,2868,1615,6,84,4,36,True,EUW1_7761792231,Master
7,19,Jayce,4,0,False,False,19992,0,25,26631,8071,8,240992,47866,13435,6856,0,100,TOP,279722,57541,245,12098,1604,3,21,0,11,True,EUW1_7760737228,Master
16,16,Zac,7,1,False,False,12325,0,5,110739,17901,126,15317,1152,20002,1451,0,100,JUNGLE,203323,19277,37,77265,223,3,24,5,2,True,EUW1_7760737228,Master
9,15,Thresh,10,0,False,False,10788,0,4,75719,18474,4,10321,1149,7490,4923,0,100,MIDDLE,89598,21526,151,3557,1901,3,16,2,8,True,EUW1_7760737228,Master
7,15,Kaisa,8,0,False,False,13195,0,5,22942,6756,0,129783,10732,14661,1298,0,100,BOTTOM,157133,17489,229,4408,0,3,25,2,12,True,EUW1_7760737228,Master
16,14,Yuumi,5,3,False,False,10031,0,5,13770,8424,0,1686,510,7131,3465,0,100,UTILITY,18189,10094,26,2732,1159,3,61,6,23,True,EUW1_7760737228,Master
5,15,Gangplank,12,0,False,False,9876,2,1,13006,1445,7,151245,6228,23601,5917,0,200,TOP,175602,9021,178,11348,1347,10,19,1,9,False,EUW1_7760737228,Master
8,14,Lillia,9,0,False,False,10504,2,5,89586,11084,132,13460,534,22767,3371,0,200,JUNGLE,205801,14810,31,102756,3191,10,15,1,3,False,EUW1_7760737228,Master
9,16,Aurora,7,0,False,False,12981,2,11,128134,29091,1,15296,1799,10917,15,0,200,MIDDLE,149394,35357,185,5962,4466,10,24,2,11,False,EUW1_7760737228,Master
13,14,Xayah,9,0,False,False,13950,2,7,4064,924,8,139037,26008,12806,16,0,200,BOTTOM,149517,27171,199,6416,238,10,6,1,4,False,EUW1_7760737228,Master
17,13,Rell,8,2,False,False,11368,2,10,17387,10111,0,6685,4205,14672,6008,0,200,UTILITY,28157,15548,33,4084,1231,10,89,6,28,False,EUW1_7760737228,Master
5,15,JarvanIV,8,0,False,False,11010,0,2,2430,1964,0,15264,9007,9527,6591,0,200,,17912,11189,0,217,217,0,0,0,0,False,EUW1_7760369631,Master
6,18,Smolder,11,0,False,False,14780,0,8,18100,4587,0,147657,29118,12043,6734,0,100,,200559,47728,0,34801,14023,0,0,0,0,True,EUW1_7760369631,Master
2,15,Nidalee,6,0,False,False,9520,0,5,71428,24168,0,2931,646,8365,6791,0,200,,80045,27466,0,5684,2651,0,0,0,0,False,EUW1_7760369631,Master
12,18,Jinx,6,0,False,False,19520,0,10,8465,1269,0,275816,48511,9777,4923,0,100,,394824,55604,0,110543,5823,0,0,0,0,True,EUW1_7760369631,Master
8,18,Warwick,5,0,False,False,16040,0,12,58708,27813,0,33247,15782,26975,6856,0,100,,100080,50320,0,8123,6725,0,0,0,0,True,EUW1_7760369631,Master
6,18,Rumble,11,0,False,False,16000,0,6,62663,32587,0,10310,1285,18260,29,0,100,,78935,38033,0,5961,4161,0,0,0,0,True,EUW1_7760369631,Master
3,17,Aurora,6,0,False,False,13335,0,10,40537,31022,0,1458,756,18712,4078,0,200,,48639,37148,2,6643,5369,0,0,0,0,False,EUW1_7760369631,Master
4,17,Gangplank,9,0,False,False,16023,0,12,9935,5111,0,89841,21053,14324,6065,0,100,,147947,32612,1,48170,6447,0,0,0,0,True,EUW1_7760369631,Master
9,17,KSante,6,0,False,False,14345,0,6,967,967,0,81101,37186,29058,6860,0,100,,87761,42961,2,5691,4806,0,0,0,0,True,EUW1_7760369631,Master
1,12,Shaco,6,0,False,False,6500,0,3,19258,13007,0,10318,455,4842,7037,0,200,,31011,14896,0,1433,1433,0,0,0,0,False,EUW1_7760369631,Master
8,18,Fizz,5,0,False,False,13280,0,7,83599,31919,0,14885,3972,18687,6078,0,100,,101165,37768,1,2679,1876,0,0,0,0,True,EUW1_7760369631,Master
0,12,Zoe,9,0,False,False,6864,0,1,8291,7014,0,1336,192,6495,6271,0,200,,11464,8691,0,1835,1484,0,0,0,0,False,EUW1_7760369631,Master
7,17,Shen,7,0,False,False,10795,0,4,65521,16585,0,14829,6514,19181,1590,0,200,,80767,23119,1,416,19,0,0,0,0,False,EUW1_7760369631,Master
6,18,Yone,5,0,False,False,15580,0,13,26500,8618,0,157759,46632,21031,6546,0,100,,188324,59314,0,4063,4063,0,0,0,0,True,EUW1_7760369631,Master
8,16,Malphite,9,0,False,False,10790,0,5,23272,13892,0,27907,7812,6435,745,0,200,,64255,34782,1,13076,13076,0,0,0,0,False,EUW1_7760369631,Master
5,16,TahmKench,6,0,False,False,11270,0,9,41754,16327,0,11545,4093,9626,847,0,200,,64542,31182,1,11242,10761,0,0,0,0,False,EUW1_7760369631,Master
10,18,Karma,6,0,False,False,20075,0,10,58693,48469,0,10671,2900,22183,5918,0,100,,80883,62887,1,11518,11518,0,0,0,0,True,EUW1_7760343707,Master
2,16,Mordekaiser,6,0,False,False,11830,0,9,65235,25004,0,12775,3735,11617,0,0,200,,78010,28739,0,0,0,0,0,0,0,False,EUW1_7760343707,Master
4,13,Shaco,6,0,False,False,6955,0,0,9807,9516,0,1451,839,8177,4923,0,200,,11624,10722,0,366,366,0,0,0,0,False,EUW1_7760343707,Master
0,13,Samira,8,0,False,False,6750,0,4,5206,1931,0,49199,18569,7852,6856,0,200,,54406,20501,0,0,0,0,0,0,0,False,EUW1_7760343707,Master
7,18,Veigar,2,0,False,False,16325,0,14,44960,32667,0,1258,1086,4328,4653,0,100,,54614,38402,0,8395,4648,0,0,0,0,True,EUW1_7760343707,Master
10,17,Milio,5,0,False,False,12820,0,10,42157,18586,0,17701,3112,9360,971,0,100,,68206,28125,0,8347,6427,0,0,0,0,True,EUW1_7760343707,Master
10,17,Gnar,7,0,False,False,14395,0,10,19359,8080,0,153986,44539,14745,769,0,100,,179718,58981,1,6372,6361,0,0,0,0,True,EUW1_7760343707,Master
3,15,Neeko,7,0,False,False,9510,0,4,40960,12552,0,7665,1269,5697,20,0,200,,55645,16283,0,7020,2462,0,0,0,0,False,EUW1_7760343707,Master
9,16,Maokai,5,0,False,False,12820,0,2,37878,19636,0,5042,2461,10739,579,0,200,,44466,23643,0,1545,1545,0,0,0,0,False,EUW1_7760343707,Master
7,18,Shyvana,9,0,False,False,15805,0,5,52042,14574,0,108545,27997,24034,3154,0,100,,165959,46951,1,5371,4379,0,0,0,0,True,EUW1_7760343707,Master
11,18,XinZhao,3,0,False,False,20435,0,10,14722,4145,0,244439,52699,11240,7084,0,100,,484212,69209,3,225053,12364,0,0,0,0,True,EUW1_7760343707,Master
9,18,Lulu,11,0,False,False,19545,0,11,53009,50079,0,2947,2138,20488,539,0,100,,60176,56435,0,4220,4217,0,0,0,0,True,EUW1_7760343707,Master
5,15,RekSai,11,0,False,False,9925,0,2,2664,2267,0,51591,13615,10983,4490,0,200,,71268,19499,0,17012,3616,0,0,0,0,False,EUW1_7760343707,Master
2,15,KSante,8,0,False,False,9510,0,3,22319,3065,0,36988,9189,5926,4069,0,200,,60936,12823,0,1628,567,0,0,0,0,False,EUW1_7760343707,Master
2,15,Orianna,6,0,False,False,11090,0,7,64977,25635,0,5801,1294,6777,1386,0,200,,70779,26929,2,0,0,0,0,0,0,False,EUW1_7760343707,Master
5,18,Singed,9,0,False,False,12790,0,8,31700,25204,0,2089,797,12462,5637,0,100,,36613,28825,0,2822,2822,0,0,0,0,True,EUW1_7760343707,Master
9,18,Vayne,9,0,False,False,12304,2,4,239,239,0,104142,22249,10229,717,0,100,TOP,123459,30085,217,19077,7596,8,24,1,11,True,EUW1_7757037719,Master
14,17,XinZhao,9,0,False,False,15240,2,8,14534,2174,132,143594,29280,36113,588,0,100,JUNGLE,246078,32450,48,87949,994,8,15,2,2,True,EUW1_7757037719,Master
6,17,Vladimir,7,0,False,False,15306,2,9,189704,34805,4,10796,1205,25334,6210,0,100,MIDDLE,203706,36123,262,3205,112,8,18,4,11,True,EUW1_7757037719,Master
15,16,Senna,4,0,False,False,15966,2,5,36679,3117,6,165955,31069,10733,586,0,100,BOTTOM,217973,34701,236,15337,514,8,19,1,12,True,EUW1_7757037719,Master
15,14,Bard,7,1,False,False,10222,2,3,26905,13755,0,7272,4008,12001,4770,0,100,UTILITY,37827,19570,37,3650,1806,8,111,16,46,True,EUW1_7757037719,Master
4,18,Akali,3,0,False,False,13738,1,15,113772,37816,0,15037,2078,23067,6856,0,200,TOP,132037,42806,188,3226,2910,7,32,2,12,False,EUW1_7757037719,Master
16,18,Sylas,8,6,False,False,15188,1,6,216361,36601,213,17646,4106,33686,3460,0,200,JUNGLE,353322,41896,48,119315,1188,7,49,6,10,False,EUW1_7757037719,Master
5,16,Irelia,8,0,False,False,15822,1,10,34593,9290,8,178398,34401,26416,4303,0,200,MIDDLE,223737,46682,224,10747,2990,7,22,2,12,False,EUW1_7757037719,Master
11,15,Jhin,3,2,False,False,13713,1,4,27401,3666,8,151570,26128,13043,1630,0,200,BOTTOM,182354,29914,232,3382,119,7,30,4,13,False,EUW1_7757037719,Master
18,13,Rell,7,9,False,False,8849,1,1,15844,7333,0,4319,1400,19599,6770,0,200,UTILITY,24614,8734,36,4451,0,7,95,7,34,False,EUW1_7757037719,Master
3,16,Rengar,5,0,False,False,11131,0,9,9955,6450,0,84141,25334,8777,5976,0,200,,110741,32968,0,16644,1183,0,0,0,0,False,EUW1_7756702982,Master
1,12,Illaoi,6,0,False,False,6275,0,0,9159,1558,0,51557,8343,6083,29,0,200,,61026,10211,1,310,309,0,0,0,0,False,EUW1_7756702982,Master
14,18,Thresh,7,0,False,False,22507,0,8,123887,44711,0,11595,2977,24937,4923,0,100,,176796,81155,0,41312,33466,0,0,0,0,True,EUW1_7756702982,Master
6,18,Jayce,9,0,False,False,22516,0,15,35851,26314,0,188608,104638,15639,6856,0,100,,233042,138592,0,8582,7639,0,0,0,0,True,EUW1_7756702982,Master
7,18,Viego,7,0,False,False,19396,0,13,6748,6745,0,86480,82239,24952,783,0,100,,95316,91061,0,2088,2077,0,0,0,0,True,EUW1_7756702982,Master
12,18,Ahri,6,0,False,False,26209,0,10,59229,45447,0,1660,920,16180,1625,0,100,,82297,62415,0,21407,16047,0,0,0,0,True,EUW1_7756702982,Master
4,18,Sion,11,0,False,False,13501,0,15,53043,34243,0,81618,57957,79111,6883,0,100,,137132,94670,0,2470,2470,0,0,0,0,True,EUW1_7756702982,Master
13,18,Ornn,11,0,False,False,16503,0,4,43648,42994,0,15886,14761,62644,6872,0,100,,66382,64602,0,6847,6847,0,0,0,0,True,EUW1_7756702982,Master
4,14,Kled,7,0,False,False,8455,0,3,925,800,0,35349,17987,13417,7037,0,200,,36409,18922,0,134,134,0,0,0,0,False,EUW1_7756702982,Master
8,18,LeeSin,7,0,False,False,13901,0,9,13640,5770,0,132576,39120,16596,5408,0,100,,146472,45145,0,255,255,0,0,0,0,True,EUW1_7756702982,Master
9,18,Vladimir,5,0,False,False,13905,0,10,102970,82325,0,9482,1528,57567,781,0,100,,130937,102338,0,18485,18485,0,0,0,0,True,EUW1_7756702982,Master
0,12,Renekton,6,0,False,False,6450,0,2,4322,1356,0,33137,6089,5615,6422,0,200,,37780,7759,0,319,312,0,0,0,0,False,EUW1_7756702982,Master
2,14,TwistedFate,8,0,False,False,10030,0,3,28718,10444,0,43083,4963,8845,3879,0,200,,72831,16437,0,1029,1029,0,0,0,0,False,EUW1_7756702982,Master
2,14,Sion,6,0,False,False,7750,0,6,10088,7724,0,11653,9462,24135,29,0,200,,23117,18562,0,1375,1375,0,0,0,0,False,EUW1_7756702982,Master
3,14,TahmKench,8,0,False,False,7250,0,4,54372,36940,0,11454,6212,15368,7091,0,200,,65826,43152,0,0,0,0,0,0,0,False,EUW1_7756702982,Master
7,16,Thresh,7,0,False,False,11505,0,4,34003,10585,0,39340,6438,9099,7048,0,200,,84605,20915,0,11260,3891,0,0,0,0,False,EUW1_7756702982,Master
14,18,Morgana,5,0,False,False,23112,0,3,109887,42101,0,1792,767,9865,4923,0,100,,122440,53629,0,10759,10759,0,0,0,0,True,EUW1_7756667988,Master
3,18,Graves,7,0,False,False,21789,0,16,1717,585,0,256219,63896,15730,6856,0,100,,304294,66194,0,46357,1712,0,0,0,0,True,EUW1_7756667988,Master
8,16,Hecarim,7,0,False,False,14518,0,3,4386,2049,0,75383,22467,20220,744,0,200,,80198,24944,0,427,427,0,0,0,0,False,EUW1_7756667988,Master
1,13,Yunara,10,0,False,False,8953,0,1,27400,5659,0,52077,8521,12873,903,0,200,,79477,14180,0,0,0,0,0,0,0,False,EUW1_7756667988,Master
10,16,Kayle,6,0,False,False,13336,0,2,110990,21314,0,29839,4448,19149,657,0,100,,146530,31463,0,5700,5700,0,0,0,0,True,EUW1_7756667988,Master
1,16,Varus,5,0,False,False,15300,0,12,60910,21174,0,48116,25373,12738,4414,0,100,,109427,46948,0,400,400,0,0,0,0,True,EUW1_7756667988,Master
9,18,Ziggs,7,0,False,False,23353,0,9,153639,67561,0,11089,1851,15310,5408,0,100,,169346,72337,0,4617,2924,0,0,0,0,True,EUW1_7756667988,Master
8,18,Poppy,4,0,False,False,24868,0,10,91647,24984,0,66776,27748,24026,781,0,100,,158424,52733,0,0,0,0,0,0,0,True,EUW1_7756667988,Master
6,15,Zaahen,10,0,False,False,13500,0,2,3558,1736,0,86813,25515,29387,745,0,200,,90372,27251,0,0,0,0,0,0,0,False,EUW1_7756667988,Master
1,15,Jax,7,0,False,False,12300,0,8,22097,9599,0,88297,28330,27719,3804,0,200,,114884,39299,0,4489,1369,0,0,0,0,False,EUW1_7756667988,Master
5,18,Ryze,10,0,False,False,21752,0,10,129920,39187,0,65409,4879,28271,5688,0,100,,198775,47511,0,3444,3444,0,0,0,0,True,EUW1_7756667988,Master
2,15,Naafiri,6,0,False,False,12000,0,8,0,0,0,78594,38117,18711,6053,0,200,,86228,43051,0,7633,4933,0,0,0,0,False,EUW1_7756667988,Master
2,16,Ezreal,5,0,False,False,14512,0,11,99946,28418,0,143836,27348,14857,3182,0,200,,244210,56195,0,427,427,0,0,0,0,False,EUW1_7756667988,Master
6,15,Ashe,8,0,False,False,12036,0,4,4712,2966,0,88984,33724,13257,6240,0,200,,93696,36691,0,0,0,0,7,0,0,False,EUW1_7756667988,Master
9,18,Singed,5,0,False,False,19780,0,6,77184,31590,0,19431,6071,40327,4357,0,100,,98826,39861,0,2210,2198,0,0,0,0,True,EUW1_7756667988,Master
1,13,Maokai,6,0,False,False,8962,0,3,33241,20253,0,14808,5280,21895,542,0,200,,48049,25533,0,0,0,0,0,0,0,False,EUW1_7756667988,Master
0,15,LeeSin,6,0,False,True,10758,2,6,43585,2326,0,80748,11561,11851,7050,0,100,TOP,128394,15313,200,4060,1424,10,8,0,4,False,EUW1_7756024024,Master
7,13,Elise,7,1,False,True,8695,2,2,54296,9191,113,17412,1260,14660,6872,0,100,JUNGLE,142079,12674,5,70369,2223,10,22,2,3,False,EUW1_7756024024,Master
5,14,Galio,5,2,False,True,9731,2,3,115345,14542,0,4709,475,23903,4568,0,100,MIDDLE,127183,15111,197,7128,93,10,19,0,9,False,EUW1_7756024024,Master
9,12,Ashe,9,1,False,True,12341,2,7,1702,1581,0,103139,22801,15686,3592,0,100,BOTTOM,111692,24448,186,6850,65,10,15,3,5,False,EUW1_7756024024,Master
14,12,Seraphine,7,1,False,True,8074,2,5,24027,9257,0,7551,3300,15845,6923,0,100,UTILITY,33689,12691,20,2110,133,10,24,0,13,False,EUW1_7756024024,Master
