assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
13,15,Lux,10,2,False,False,13426,0,10,65051,22229,0,8965,1581,12072,6042,0,100,UTILITY,78447,25545,63,4430,1734,3,56,6,18,True,EUW1_7753294702,Grandmaster
15,16,Braum,15,0,False,False,9041,2,2,15585,8073,1,54634,10080,17839,6380,0,200,TOP,77674,19955,98,7454,1802,10,19,0,8,False,EUW1_7753294702,Grandmaster
10,16,Kayn,8,2,False,False,13586,2,8,2322,2322,169,171300,21654,23025,7056,0,200,JUNGLE,282996,25972,24,109374,1994,10,13,0,2,False,EUW1_7753294702,Grandmaster
14,17,Anivia,7,1,False,False,13681,2,8,138519,29836,8,13738,2684,18622,3231,0,200,MIDDLE,165414,34094,201,13157,1573,10,30,2,14,False,EUW1_7753294702,Grandmaster
9,16,MissFortune,10,0,False,False,18517,2,11,2814,614,4,156880,32529,16452,6850,0,200,BOTTOM,169829,35248,254,10134,2105,10,21,1,11,False,EUW1_7753294702,Grandmaster
15,16,DrMundo,5,2,False,False,14281,2,14,36368,29562,0,60740,30188,46890,6,0,200,UTILITY,104933,61513,54,7824,1761,10,68,3,27,False,EUW1_7753294702,Grandmaster
6,15,Nasus,4,0,False,False,9138,0,4,15099,3469,4,74963,9440,9409,6380,0,100,TOP,94906,13098,113,4842,188,3,13,0,6,True,EUW1_7753250967,Grandmaster
10,14,Kayn,6,1,False,False,10822,0,7,1701,1701,124,117052,12979,17555,7056,0,100,JUNGLE,178060,16367,24,59306,1686,3,11,0,3,True,EUW1_7753250967,Grandmaster
12,14,Katarina,3,2,False,False,11213,0,13,66601,22200,4,8074,2341,15448,7033,0,100,MIDDLE,78644,27140,91,3968,2598,3,21,2,5,True,EUW1_7753250967,Grandmaster
20,15,Ashe,9,0,False,False,15311,0,14,3375,1175,8,124285,26450,17284,3231,0,100,BOTTOM,138313,27819,176,10651,193,3,24,2,8,True,EUW1_7753250967,Grandmaster
27,16,Zaahen,2,1,False,False,14221,0,15,2568,1487,4,104890,41428,26432,6,0,100,UTILITY,113302,44697,68,5844,1782,3,66,1,30,True,EUW1_7753250967,Grandmaster
5,16,FiddleSticks,8,0,False,False,10785,1,6,90163,27237,1,6398,709,25607,6623,0,200,TOP,103520,29355,167,6958,1408,8,15,2,0,False,EUW1_7753250967,Grandmaster
4,13,Udyr,8,0,False,False,10527,1,8,22691,1030,128,74337,10706,18875,17,0,200,JUNGLE,169558,13039,14,72530,1302,8,16,4,0,False,EUW1_7753250967,Grandmaster
4,13,Aphelios,9,0,False,False,8857,1,1,6031,2070,0,104776,17880,17274,4462,0,200,MIDDLE,122481,21420,177,11673,1468,8,10,1,6,False,EUW1_7753250967,Grandmaster
6,13,MissFortune,15,0,False,False,12372,1,7,2576,1288,0,75823,19035,21522,4072,0,200,BOTTOM,82134,21930,133,3734,1606,8,11,1,8,False,EUW1_7753250967,Grandmaster
10,13,Sona,13,1,False,False,7468,1,2,14758,7691,0,4160,1928,21317,5389,0,200,UTILITY,21378,10072,25,2458,452,8,40,3,16,False,EUW1_7753250967,Grandmaster
13,20,Vladimir,3,0,False,False,19809,0,13,301678,65902,11,19203,3060,31927,6,0,100,TOP,329603,72434,312,8720,3470,4,25,1,12,True,EUW1_7746732944,Grandmaster
8,15,XinZhao,9,0,False,False,13252,0,11,9467,1733,128,107855,17910,26823,3901,0,100,JUNGLE,204031,20474,11,86708,830,4,23,0,11,True,EUW1_7746732944,Grandmaster
9,16,Talon,5,0,False,False,12759,0,11,0,0,4,135996,27820,13220,29,0,100,MIDDLE,143121,30415,175,7125,2594,4,8,2,1,True,EUW1_7746732944,Grandmaster
6,16,MissFortune,7,1,False,False,13990,0,7,3617,643,7,99364,11562,14357,8,0,100,BOTTOM,106953,12905,157,3972,699,4,21,1,10,True,EUW1_7746732944,Grandmaster
14,15,Pyke,8,1,False,False,10721,0,5,0,0,0,22247,10264,12503,5933,0,100,UTILITY,27199,12637,35,4951,2373,4,58,5,20,True,EUW1_7746732944,Grandmaster
4,17,Kassadin,11,0,False,False,10940,2,4,135537,20929,4,21439,2063,21366,1130,0,200,TOP,162791,25959,199,5813,2967,12,15,1,5,False,EUW1_7746732944,Grandmaster
5,16,Aatrox,8,2,False,False,15852,2,11,12672,3386,167,192016,28034,21583,6073,0,200,JUNGLE,270307,34369,30,65618,2948,12,23,1,6,False,EUW1_7746732944,Grandmaster
7,16,Fizz,11,0,False,False,11837,2,7,87816,21632,0,22644,4063,17101,5994,0,200,MIDDLE,117394,28508,180,6934,2811,12,16,0,9,False,EUW1_7746732944,Grandmaster
8,16,Smolder,11,0,False,False,14924,2,6,22548,8048,0,147394,30165,23810,5609,0,200,BOTTOM,180100,42322,226,10157,4107,12,20,2,11,False,EUW1_7746732944,Grandmaster
11,13,Janna,6,1,False,False,9463,2,4,15855,8776,4,4684,1802,11262,6418,0,200,UTILITY,23258,11431,28,2717,852,12,71,7,24,False,EUW1_7746732944,Grandmaster
5,14,Kennen,7,0,False,False,8237,1,3,66634,17361,0,22336,4138,17368,7049,0,100,TOP,98607,22871,150,9635,1371,11,15,2,3,False,EUW1_7744421505,Grandmaster
6,15,Ambessa,2,0,False,False,12415,1,6,0,0,152,154546,13472,9158,6,0,100,JUNGLE,211737,15713,37,57192,2241,11,27,7,4,False,EUW1_7744421505,Grandmaster
4,13,Ezreal,6,0,False,False,7778,1,1,10283,4780,0,80657,6553,10301,3542,0,100,MIDDLE,93456,11756,155,2515,421,11,8,0,5,False,EUW1_7744421505,Grandmaster
3,14,Nilah,7,2,False,False,10458,1,4,0,0,0,109266,10009,12813,6379,0,100,BOTTOM,114700,10713,186,5433,703,11,21,0,10,False,EUW1_7744421505,Grandmaster
7,12,Zilean,10,0,False,False,5920,1,1,23918,6271,0,2750,953,12065,3795,0,100,UTILITY,28274,7545,28,1605,320,11,27,3,9,False,EUW1_7744421505,Grandmaster
10,16,Zaahen,2,0,False,False,11562,0,8,3409,822,1,111437,21172,16996,7087,0,200,TOP,128642,22766,159,13795,770,0,22,1,9,True,EUW1_7744421505,Grandmaster
9,14,Naafiri,3,3,False,False,11143,0,7,0,0,118,91907,9927,17355,1437,0,200,JUNGLE,172502,10978,19,80595,1051,0,20,0,4,True,EUW1_7744421505,Grandmaster
9,15,Malzahar,5,0,False,False,11161,0,4,126826,19304,0,8464,344,8205,4027,0,200,MIDDLE,146219,19808,206,10927,159,0,7,0,4,True,EUW1_7744421505,Grandmaster
5,13,Samira,3,2,False,False,13846,0,13,11473,2734,2,99276,15984,6550,5385,0,200,BOTTOM,118916,19095,175,8166,376,0,26,3,9,True,EUW1_7744421505,Grandmaster
20,13,Thresh,2,5,False,False,7524,0,0,11657,5049,4,5457,901,6506,1456,0,200,UTILITY,23130,6700,21,6014,749,0,55,2,21,True,EUW1_7744421505,Grandmaster
3,12,Yone,4,0,False,True,5574,0,1,7624,1460,0,51469,6477,12498,3199,0,100,TOP,64908,9600,115,5813,1662,2,6,0,3,False,EUW1_7743586017,Grandmaster
0,11,Briar,2,1,False,True,8366,0,7,7906,475,100,68556,5119,8515,1150,0,100,JUNGLE,111652,6022,2,35189,427,2,6,1,2,False,EUW1_7743586017,Grandmaster
4,12,Malzahar,1,0,False,True,6084,0,0,60232,4559,0,5798,193,4467,3614,0,100,MIDDLE,66033,4752,154,2,0,2,2,0,1,False,EUW1_7743586017,Grandmaster
0,9,Ezreal,4,0,False,True,5849,0,0,3626,1886,0,56481,5588,5457,7028,0,100,BOTTOM,65237,7475,151,5129,0,2,9,0,5,False,EUW1_7743586017,Grandmaster
0,9,Rakan,4,0,False,True,3666,0,0,7240,1248,0,4001,628,5370,6709,0,100,UTILITY,14993,2143,20,3751,267,2,19,2,7,False,EUW1_7743586017,Grandmaster
0,12,Lucian,3,0,False,True,6732,0,3,2864,564,0,63320,8043,8362,7,0,200,TOP,69238,8850,136,3053,241,0,11,0,6,True,EUW1_7743586017,Grandmaster
2,11,Zyra,1,0,False,True,6931,0,3,65324,2344,113,11126,551,5479,6934,0,200,JUNGLE,131172,3168,6,54720,272,0,10,0,3,True,EUW1_7743586017,Grandmaster
0,12,Smolder,3,0,False,True,7157,0,4,8309,1989,4,80343,7549,4692,6,0,200,MIDDLE,94580,10250,157,5928,711,0,9,0,5,True,EUW1_7743586017,Grandmaster
0,9,Kaisa,1,0,False,True,7313,0,5,7431,2265,4,56183,6128,6693,7070,0,200,BOTTOM,67491,8394,132,3876,0,0,8,0,5,True,EUW1_7743586017,Grandmaster
6,9,Sona,0,1,False,True,4582,0,0,5535,2033,0,3189,717,2503,7064,0,200,UTILITY,12623,2751,25,3899,0,0,29,3,12,True,EUW1_7743586017,Grandmaster
4,17,Yone,10,0,False,False,11440,5,3,20565,3072,0,120236,10354,22826,6920,0,100,TOP,148097,15427,186,7295,1999,11,22,0,9,False,EUW1_7743512841,Grandmaster
5,16,Briar,8,0,False,False,15018,5,8,18073,3294,175,160328,20959,27667,6623,0,100,JUNGLE,257561,27853,22,79160,3599,11,14,0,6,False,EUW1_7743512841,Grandmaster
6,15,Vex,12,0,False,False,7974,5,0,98731,9377,0,7657,359,8251,4649,0,100,MIDDLE,108464,10284,151,2075,547,11,21,0,13,False,EUW1_7743512841,Grandmaster
3,15,Smolder,11,0,False,False,13732,5,9,14131,4897,0,145318,26839,15936,4478,0,100,BOTTOM,171307,37280,235,11857,5543,11,25,2,11,False,EUW1_7743512841,Grandmaster
10,15,Bard,11,0,False,False,9716,5,3,23469,10180,0,11246,5146,15009,27,0,100,UTILITY,39182,17741,38,4466,2414,11,31,3,11,False,EUW1_7743512841,Grandmaster
11,20,Zaahen,4,0,False,False,16702,0,13,4282,1802,4,201913,46876,33496,6,0,200,TOP,222926,50975,252,16731,2296,1,23,0,11,True,EUW1_7743512841,Grandmaster
7,17,Ekko,5,0,False,False,13760,0,9,143462,15656,169,28825,1762,26576,6934,0,200,JUNGLE,282524,18854,31,110236,1436,1,27,0,11,True,EUW1_7743512841,Grandmaster
4,18,Mel,5,2,False,False,16971,0,21,158678,31655,8,15805,1453,15651,4834,0,200,MIDDLE,179096,33159,235,4612,50,1,28,1,10,True,EUW1_7743512841,Grandmaster
13,15,Kalista,9,0,False,False,13995,0,3,10098,2335,20,129676,17852,18585,7070,0,200,BOTTOM,148447,21695,194,8674,1508,1,9,0,7,True,EUW1_7743512841,Grandmaster
15,15,Neeko,1,6,False,False,10162,0,6,37099,15979,0,3710,712,10655,7064,0,200,UTILITY,44606,17757,33,3797,1065,1,75,3,25,True,EUW1_7743512841,Grandmaster
9,18,Yone,9,1,False,False,11868,1,3,32109,2769,4,188965,13182,21226,6864,0,100,TOP,229433,17877,246,8359,1925,7,29,2,13,True,EUW1_7761543774,Grandmaster
18,16,Ivern,3,2,False,False,11559,1,2,15197,6565,153,6546,2139,8879,6759,0,100,JUNGLE,210303,9864,10,188558,1160,7,42,9,4,True,EUW1_7761543774,Grandmaster
5,17,Sylas,5,0,False,False,14681,1,13,164747,29292,4,9410,120,20760,4403,0,100,MIDDLE,179617,32008,248,5459,2595,7,27,3,8,True,EUW1_7761543774,Grandmaster
2,16,Samira,5,0,False,False,21048,1,17,20600,3542,12,216782,27772,17368,17,0,100,BOTTOM,244314,32042,267,6931,726,7,10,1,9,True,EUW1_7761543774,Grandmaster
16,14,Nautilus,2,17,False,False,9015,1,2,11802,5749,0,7684,2298,13748,1630,0,100,UTILITY,22948,9297,28,3461,1248,7,108,6,61,True,EUW1_7761543774,Grandmaster
5,17,Irelia,8,1,False,False,14047,1,6,20042,4510,8,185406,15176,20183,6923,0,200,TOP,210901,20457,256,5453,771,7,28,0,11,False,EUW1_7761543774,Grandmaster
7,16,Hecarim,5,4,False,False,12140,1,1,20553,1898,195,170559,6338,17086,654,0,200,JUNGLE,295479,8645,34,104365,407,7,29,4,6,False,EUW1_7761543774,Grandmaster
6,15,Ahri,8,1,False,False,11298,1,3,86439,12238,4,12843,1366,8991,3018,0,200,MIDDLE,140254,16369,212,40971,2763,7,20,2,7,False,EUW1_7761543774,Grandmaster
7,14,MissFortune,8,2,False,False,16080,1,9,2395,1299,7,158262,22101,11378,7084,0,200,BOTTOM,162444,23815,220,1785,414,7,33,5,13,False,EUW1_7761543774,Grandmaster
12,14,Senna,8,3,False,False,11593,1,5,0,0,3,57796,14663,11304,3151,0,200,UTILITY,60658,14779,44,2862,116,7,72,6,30,False,EUW1_7761543774,Grandmaster
4,19,Aurora,5,1,False,False,15668,3,12,199779,35914,0,14799,1352,11195,776,0,100,TOP,217297,38832,282,2718,1565,11,30,5,6,False,EUW1_7760557146,Grandmaster
10,16,XinZhao,10,0,False,False,14310,3,9,12616,1766,128,138003,24479,23085,7049,0,100,JUNGLE,222205,26899,46,71586,653,11,31,9,2,False,EUW1_7760557146,Grandmaster
13,17,Sion,9,0,False,False,14500,3,8,62817,12056,4,122799,16648,32374,6240,0,100,MIDDLE,189134,28716,228,3517,12,11,21,2,13,False,EUW1_7760557146,Grandmaster
8,15,Seraphine,8,6,False,False,11991,3,4,137923,12969,1,11278,1314,7007,6550,0,100,BOTTOM,157811,14284,198,8608,0,11,39,6,8,False,EUW1_7760557146,Grandmaster
9,13,Pantheon,13,10,False,False,9967,3,4,919,573,0,42897,14151,8783,29,0,100,UTILITY,50298,15359,40,6480,635,11,107,8,42,False,EUW1_7760557146,Grandmaster
6,19,KogMaw,5,0,False,False,19022,0,18,113360,29140,4,129154,25387,14970,5030,0,200,TOP,251103,55727,261,8587,1199,3,16,0,7,True,EUW1_7760557146,Grandmaster
22,17,Sylas,7,5,False,False,15742,0,10,178705,33130,198,13221,2969,30801,5449,0,200,JUNGLE,306930,36687,24,115004,588,3,46,10,8,True,EUW1_7760557146,Grandmaster
11,17,Akshan,12,0,False,False,15658,0,13,41593,5841,15,146223,24715,18379,5991,0,200,MIDDLE,190779,31235,206,2962,679,3,27,5,11,True,EUW1_7760557146,Grandmaster
23,18,Lulu,6,0,False,False,15970,0,4,140373,24691,0,17925,1133,9409,3797,0,200,BOTTOM,165563,25825,255,7264,0,3,13,1,9,True,EUW1_7760557146,Grandmaster
34,15,Bard,7,16,False,False,10182,0,0,14982,10074,0,9573,5999,18503,1630,0,200,UTILITY,26723,17062,15,2166,988,3,131,3,64,True,EUW1_7760557146,Grandmaster
9,16,Aatrox,6,2,False,False,11284,0,5,5648,3034,4,127517,16789,29932,5463,0,100,TOP,148745,19882,202,15579,58,3,33,3,11,True,EUW1_7760471038,Grandmaster
8,18,Ambessa,2,2,False,False,16476,0,14,563,76,203,242505,29739,19122,4661,0,100,JUNGLE,320711,30021,38,77642,206,3,33,6,6,True,EUW1_7760471038,Grandmaster
12,16,Aurora,6,2,False,False,10859,0,6,102116,19736,0,14544,1866,14445,6623,0,100,MIDDLE,123405,23036,175,6743,1433,3,13,1,5,True,EUW1_7760471038,Grandmaster
13,16,Corki,5,3,False,False,16458,0,11,66754,7030,0,113950,21010,14769,29,0,100,BOTTOM,201880,31379,234,21176,3338,3,17,3,13,True,EUW1_7760471038,Grandmaster
25,14,Braum,2,9,False,False,9277,0,2,11842,6299,0,4625,1314,11797,1630,0,100,UTILITY,20036,7614,24,3569,0,3,100,10,47,True,EUW1_7760471038,Grandmaster
0,16,Urgot,7,1,False,False,12133,1,8,0,0,4,145783,25865,21281,7061,0,200,TOP,151591,28569,205,5808,2704,9,36,4,12,False,EUW1_7760471038,Grandmaster
2,15,Khazix,7,5,False,False,11802,1,5,1029,1029,185,174446,14955,21698,6567,0,200,JUNGLE,274142,18103,22,98666,2118,9,52,10,8,False,EUW1_7760471038,Grandmaster
2,14,Orianna,8,2,False,False,10922,1,2,136263,21146,0,12093,968,17335,545,0,200,MIDDLE,151502,22185,241,3145,70,9,39,6,9,False,EUW1_7760471038,Grandmaster
5,14,Draven,8,1,False,False,12743,1,3,0,0,0,125271,24812,13700,29,0,200,BOTTOM,128039,25704,211,2767,892,9,26,3,11,False,EUW1_7760471038,Grandmaster
4,12,Neeko,8,8,False,False,8363,1,3,35678,18316,0,4506,1764,13619,603,0,200,UTILITY,42811,20197,27,2625,117,9,98,11,37,False,EUW1_7760471038,Grandmaster
5,16,Varus,7,1,False,False,11823,1,8,41400,14060,0,78032,10961,11334,6759,0,100,TOP,125677,25299,207,6245,277,7,21,0,8,False,EUW1_7760358574,Grandmaster
9,13,Graves,8,3,False,False,9299,1,2,987,499,135,117074,15798,6270,3552,0,100,JUNGLE,171742,18402,15,53680,2104,7,26,3,5,False,EUW1_7760358574,Grandmaster
13,13,Nunu,8,0,False,False,8645,1,3,58062,13458,0,7627,695,7452,5010,0,100,MIDDLE,98475,15703,149,32785,1549,7,6,0,0,False,EUW1_7760358574,Grandmaster
5,12,AurelionSol,7,0,False,False,11157,1,9,88922,22584,4,2425,99,7878,4614,0,100,BOTTOM,96111,22932,173,4762,249,7,17,1,9,False,EUW1_7760358574,Grandmaster
9,10,Nautilus,10,6,False,False,7185,1,2,9566,5416,0,8641,3139,8240,6815,0,100,UTILITY,23514,9432,41,5306,875,7,82,11,32,False,EUW1_7760358574,Grandmaster
8,16,Akali,7,0,False,False,9996,0,8,77845,15593,0,7922,1128,11947,5959,0,200,TOP,94889,19001,141,9121,2279,2,24,5,10,True,EUW1_7760358574,Grandmaster
19,17,Lillia,1,3,False,False,14857,0,12,136553,23119,204,22165,1698,27976,6872,0,200,JUNGLE,310332,29738,29,151610,4919,2,21,0,4,True,EUW1_7760358574,Grandmaster
11,16,Syndra,2,0,False,False,16698,0,12,162883,27694,10,11264,1303,6019,5091,0,200,MIDDLE,191617,32492,233,17470,3494,2,23,3,10,True,EUW1_7760358574,Grandmaster
13,14,Lucian,8,2,False,False,12344,0,8,15251,5531,11,120817,23323,9620,29,0,200,BOTTOM,143952,29239,157,7883,384,2,17,3,12,True,EUW1_7760358574,Grandmaster
35,13,Nami,6,7,False,False,8404,0,0,15488,7805,0,3821,979,4935,1630,0,200,UTILITY,21234,8866,18,1924,80,2,78,5,38,True,EUW1_7760358574,Grandmaster
12,19,Renekton,7,2,False,False,17004,4,10,14068,7491,4,224963,28076,31253,582,0,100,TOP,245086,37921,262,6054,2354,11,38,7,9,False,EUW1_7760308511,Grandmaster
11,18,Zaahen,9,0,False,False,17665,4,11,17256,1108,226,266035,27213,35333,2074,0,100,JUNGLE,406276,30290,56,122981,1967,11,23,3,4,False,EUW1_7760308511,Grandmaster
15,18,Ryze,6,3,False,False,16378,4,6,396103,41549,20,14394,986,23880,6981,0,100,MIDDLE,414596,44813,334,4098,2278,11,38,3,11,False,EUW1_7760308511,Grandmaster
7,17,Ezreal,8,2,False,False,15475,4,8,20975,8186,0,202179,25538,22357,3552,0,100,BOTTOM,236304,38258,261,13149,4533,11,19,1,9,False,EUW1_7760308511,Grandmaster
25,15,Rell,10,12,False,False,10156,4,0,23979,11295,0,5541,1863,22090,4675,0,100,UTILITY,34586,13536,28,5066,378,11,130,10,63,False,EUW1_7760308511,Grandmaster
11,20,Aatrox,5,0,False,False,18966,1,12,13219,6015,15,260285,33801,32741,5463,0,200,TOP,281291,40858,264,7786,1042,7,24,3,8,True,EUW1_7760308511,Grandmaster
12,18,Ambessa,9,1,False,False,16562,1,9,289,110,166,223474,27180,17139,654,0,200,JUNGLE,319120,28489,56,95356,1198,7,26,5,3,True,EUW1_7760308511,Grandmaster
26,18,Seraphine,6,1,False,False,12793,1,2,133456,24230,0,18283,2444,14431,1630,0,200,MIDDLE,157622,28077,204,5882,1401,7,39,6,15,True,EUW1_7760308511,Grandmaster
14,18,Kaisa,6,1,False,False,23358,1,14,145516,44119,40,251717,27511,17572,29,0,200,BOTTOM,411688,75181,322,14453,3549,7,34,9,15,True,EUW1_7760308511,Grandmaster
32,17,Braum,10,8,False,False,12886,1,3,16870,10984,0,5640,2505,24416,7091,0,200,UTILITY,24917,13954,18,2407,465,7,124,7,58,True,EUW1_7760308511,Grandmaster
0,10,Jayce,7,0,False,True,4842,0,1,3462,1517,0,36443,6291,9316,6585,0,100,TOP,40534,8412,105,628,603,1,16,1,6,False,EUW1_7757204589,Grandmaster
3,10,Briar,6,1,False,True,6912,0,5,9179,1166,82,55512,7801,11083,29,0,100,JUNGLE,99940,9745,14,35249,777,1,10,2,1,False,EUW1_7757204589,Grandmaster
1,10,Varus,4,1,False,True,5977,0,3,15058,3921,0,27330,4233,3426,7033,0,100,MIDDLE,44370,8155,117,1982,0,1,12,3,6,False,EUW1_7757204589,Grandmaster
2,9,Seraphine,6,0,False,True,6780,0,4,42400,7012,0,9011,1186,5103,6795,0,100,BOTTOM,53352,8263,118,1940,64,1,4,0,3,False,EUW1_7757204589,Grandmaster
5,8,Senna,6,0,False,True,5404,0,3,0,0,0,21087,7867,3934,10,0,100,UTILITY,24140,7930,22,3052,62,1,33,4,16,False,EUW1_7757204589,Grandmaster
3,12,Olaf,1,1,False,True,7306,0,6,0,0,0,63357,7790,9949,4779,0,200,TOP,70353,10215,136,6995,2425,0,11,0,6,True,EUW1_7757204589,Grandmaster
9,11,Aatrox,3,2,False,True,7751,0,6,4699,528,100,88816,8493,8671,3460,0,200,JUNGLE,124894,9359,8,31377,338,0,17,1,6,True,EUW1_7757204589,Grandmaster
5,11,Sylas,3,0,False,True,6652,0,7,49309,12429,0,1765,218,8406,6013,0,200,MIDDLE,51105,12677,97,29,29,0,6,0,6,True,EUW1_7757204589,Grandmaster
4,11,Ziggs,5,0,False,True,8037,0,7,61651,8963,0,6743,570,6117,578,0,200,BOTTOM,70613,9533,126,2217,0,0,6,1,2,True,EUW1_7757204589,Grandmaster
13,8,Bard,4,6,False,True,5488,0,3,3914,3193,0,4894,2247,9342,1630,0,200,UTILITY,10247,6080,9,1438,639,0,36,4,22,True,EUW1_7757204589,Grandmaster
1,15,Vayne,8,0,False,False,11601,1,8,528,224,0,86535,14844,16547,717,0,100,TOP,96151,18851,170,9087,3783,9,18,0,8,False,EUW1_7757151753,Grandmaster
3,12,Rengar,10,0,False,False,8667,1,2,16560,467,111,77348,6473,12140,2074,0,100,JUNGLE,147808,7937,24,53899,996,9,17,6,1,False,EUW1_7757151753,Grandmaster
2,14,Katarina,8,0,False,False,9545,1,5,93388,11729,2,17776,2380,16192,20,0,100,MIDDLE,114279,15013,166,3114,903,9,14,0,8,False,EUW1_7757151753,Grandmaster
1,12,Jinx,9,0,False,False,9513,1,2,4238,1502,0,121116,14934,14692,6621,0,100,BOTTOM,129392,16437,216,4037,0,9,12,2,6,False,EUW1_7757151753,Grandmaster
4,11,Lulu,7,3,False,False,6048,1,0,14786,5180,0,3634,1065,7868,0,0,100,UTILITY,20872,6246,20,2451,0,9,71,4,31,False,EUW1_7757151753,Grandmaster
5,15,Ambessa,7,0,False,False,9586,0,4,0,0,1,102601,12384,14302,5675,0,200,TOP,107654,13800,160,5052,1415,3,19,3,6,True,EUW1_7757151753,Grandmaster
13,16,Sylas,0,1,False,False,15272,0,18,174143,32147,170,7199,191,20650,3460,0,200,JUNGLE,272491,32957,35,91147,618,3,27,2,4,True,EUW1_7757151753,Grandmaster
2,15,Naafiri,4,0,False,False,13919,0,13,0,0,4,140552,17551,12349,2074,0,200,MIDDLE,152563,19085,210,12011,1533,3,10,0,6,True,EUW1_7757151753,Grandmaster
7,13,Varus,4,0,False,False,10689,0,5,7639,3259,0,97171,13738,8391,3840,0,200,BOTTOM,106630,17011,184,1819,13,3,9,1,7,True,EUW1_7757151753,Grandmaster
18,12,Poppy,2,12,False,False,8129,0,2,1696,1032,0,18011,7052,10151,1630,0,200,UTILITY,23152,8416,18,3444,332,3,84,4,48,True,EUW1_7757151753,Grandmaster
8,18,KSante,11,0,False,False,12295,1,6,2149,1719,0,136685,25807,28144,558,0,100,TOP,144418,28866,174,5583,1339,6,14,2,6,False,EUW1_7757092883,Grandmaster
8,18,Ambessa,6,4,False,False,16216,1,13,0,0,199,224978,41032,18567,3460,0,100,JUNGLE,318515,43818,30,93536,2785,6,46,8,9,False,EUW1_7757092883,Grandmaster
10,17,Swain,5,0,False,False,13204,1,7,178011,28365,4,11034,1416,15095,5764,0,100,MIDDLE,196111,29840,203,7064,59,6,26,3,10,False,EUW1_7757092883,Grandmaster
6,17,Xayah,7,0,False,False,16868,1,7,0,0,16,276670,31160,17068,3787,0,100,BOTTOM,281119,31399,279,4448,239,6,24,7,8,False,EUW1_7757092883,Grandmaster
22,14,Bard,4,21,False,False,10835,1,4,19678,14570,0,10856,6806,13835,1630,0,100,UTILITY,35202,23842,23,4668,2466,6,164,13,81,False,EUW1_7757092883,Grandmaster
9,19,Varus,11,0,False,False,17795,0,12,58899,25653,4,150182,28546,33418,7015,0,200,TOP,214559,55109,250,5478,908,5,29,5,10,True,EUW1_7757092883,Grandmaster
11,17,DrMundo,5,3,False,False,15357,0,7,74427,18391,205,103102,9332,46083,6489,0,200,JUNGLE,325240,29112,29,147710,1388,5,51,2,18,True,EUW1_7757092883,Grandmaster
11,17,Malzahar,5,2,False,False,14538,0,6,190767,31059,11,8640,507,19873,7,0,200,MIDDLE,202012,33290,258,2604,1723,5,36,3,17,True,EUW1_7757092883,Grandmaster
15,17,Senna,8,4,False,False,16646,0,7,33397,2353,8,184340,32751,21372,7084,0,200,BOTTOM,227545,36282,256,9807,1177,5,41,7,14,True,EUW1_7757092883,Grandmaster
22,15,Janna,8,6,False,False,9934,0,1,14345,7720,0,5304,1397,14238,5486,0,200,UTILITY,23467,11203,32,3817,2085,5,142,21,48,True,EUW1_7757092883,Grandmaster
9,18,Vayne,9,0,False,False,12304,2,4,239,239,0,104142,22249,10229,717,0,100,TOP,123459,30085,217,19077,7596,8,24,1,11,True,EUW1_7757037719,Grandmaster
14,17,XinZhao,9,0,False,False,15240,2,8,14534,2174,132,143594,29280,36113,588,0,100,JUNGLE,246078,32450,48,87949,994,8,15,2,2,True,EUW1_7757037719,Grandmaster
6,17,Vladimir,7,0,False,False,15306,2,9,189704,34805,4,10796,1205,25334,6210,0,100,MIDDLE,203706,36123,262,3205,112,8,18,4,11,True,EUW1_7757037719,Grandmaster
15,16,Senna,4,0,False,False,15966,2,5,36679,3117,6,165955,31069,10733,586,0,100,BOTTOM,217973,34701,236,15337,514,8,19,1,12,True,EUW1_7757037719,Grandmaster
15,14,Bard,7,1,False,False,10222,2,3,26905,13755,0,7272,4008,12001,4770,0,100,UTILITY,37827,19570,37,3650,1806,8,111,16,46,True,EUW1_7757037719,Grandmaster
4,18,Akali,3,0,False,False,13738,1,15,113772,37816,0,15037,2078,23067,6856,0,200,TOP,132037,42806,188,3226,2910,7,32,2,12,False,EUW1_7757037719,Grandmaster
16,18,Sylas,8,6,False,False,15188,1,6,216361,36601,213,17646,4106,33686,3460,0,200,JUNGLE,353322,41896,48,119315,1188,7,49,6,10,False,EUW1_7757037719,Grandmaster
5,16,Irelia,8,0,False,False,15822,1,10,34593,9290,8,178398,34401,26416,4303,0,200,MIDDLE,223737,46682,224,10747,2990,7,22,2,12,False,EUW1_7757037719,Grandmaster
11,15,Jhin,3,2,False,False,13713,1,4,27401,3666,8,151570,26128,13043,1630,0,200,BOTTOM,182354,29914,232,3382,119,7,30,4,13,False,EUW1_7757037719,Grandmaster
18,13,Rell,7,9,False,False,8849,1,1,15844,7333,0,4319,1400,19599,6770,0,200,UTILITY,24614,8734,36,4451,0,7,95,7,34,False,EUW1_7757037719,Grandmaster
