assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
2,14,Jhin,6,0,False,False,15009,2,10,4806,886,2,177968,23488,10841,6923,0,100,BOTTOM,185306,24430,233,2531,55,10,21,5,9,False,EUW1_7761428973,Master
6,12,Blitzcrank,9,8,False,False,7836,2,1,8715,5834,0,6481,2611,17363,7050,0,100,UTILITY,18241,8445,26,3044,0,10,79,4,38,False,EUW1_7761428973,Master
7,18,Jayce,2,0,False,False,15289,0,10,26086,6698,4,186979,30072,15253,3366,0,200,TOP,222279,37716,266,9213,945,3,24,5,8,True,EUW1_7761428973,Master
13,16,Sylas,3,6,False,False,12464,0,5,162955,24226,196,9004,205,31469,3150,0,200,JUNGLE,298078,26693,20,126116,2261,3,41,4,9,True,EUW1_7761428973,Master
4,17,Mel,2,0,False,False,14926,0,16,159574,26474,4,17057,2245,9221,6228,0,200,MIDDLE,180654,28787,240,4021,67,3,16,1,9,True,EUW1_7761428973,Master
16,15,MissFortune,7,7,False,False,12925,0,3,1491,749,4,145479,20483,15853,4353,0,200,BOTTOM,152190,21232,223,5220,0,3,41,3,16,True,EUW1_7761428973,Master
27,14,Pyke,3,6,False,False,9749,0,4,418,418,0,20960,13483,13909,6029,0,200,UTILITY,26429,16842,24,5050,2940,3,96,6,41,True,EUW1_7761428973,Master
4,16,Gwen,9,0,False,False,12206,0,3,130794,25018,0,33191,5690,26246,4075,0,100,TOP,229046,34558,224,65062,3848,1,25,2,9,True,EUW1_7760205876,Master
14,17,Karthus,8,0,False,False,15621,0,8,244094,43263,243,5287,812,17686,7,0,100,JUNGLE,355083,46405,24,105700,2329,1,28,3,8,True,EUW1_7760205876,Master
5,14,Akshan,4,0,False,False,14098,0,14,26667,4970,0,93628,23479,10352,6228,0,100,MIDDLE,129284,29999,168,8987,1549,1,21,1,10,True,EUW1_7760205876,Master
12,14,Caitlyn,6,1,False,False,13695,0,7,2573,1056,4,155882,29301,15034,7,0,100,BOTTOM,162925,30588,203,4469,230,1,14,0,9,True,EUW1_7760205876,Master
15,12,Nautilus,9,5,False,False,7066,0,0,6317,5076,0,4538,2720,11384,7084,0,100,UTILITY,13129,7814,18,2272,16,1,87,5,34,True,EUW1_7760205876,Master
9,17,Sion,5,0,False,False,14657,1,11,46836,11940,1,117791,23100,18159,1388,0,200,TOP,167411,35573,216,2782,532,10,24,2,10,False,EUW1_7760205876,Master
6,15,Hecarim,9,0,False,False,11524,1,6,13629,1046,140,128660,7220,17477,29,0,200,JUNGLE,220482,8951,31,78193,683,10,18,4,0,False,EUW1_7760205876,Master
10,16,Ryze,4,5,False,False,11532,1,8,135498,21220,0,8921,1371,11044,4568,0,200,MIDDLE,146396,22591,203,1977,0,10,36,3,15,False,EUW1_7760205876,Master
5,15,Smolder,5,0,False,False,11411,1,11,13560,4134,4,116391,20642,18202,6872,0,200,BOTTOM,143999,26373,183,14047,1596,10,11,0,9,False,EUW1_7760205876,Master
16,12,Alistar,9,5,False,False,7210,1,0,8530,5030,0,3250,1041,17621,1437,0,200,UTILITY,13889,6071,25,2108,0,10,79,5,38,False,EUW1_7760205876,Master
4,16,Zaahen,4,0,False,True,11245,0,5,4894,2423,0,141968,14871,17581,5660,0,100,TOP,160380,17406,220,13517,112,3,20,4,6,True,EUW1_7747642485,Master
17,15,XinZhao,2,6,False,True,11192,0,6,8328,1017,163,118044,15885,22023,15,0,100,JUNGLE,234462,17613,12,108089,709,3,44,2,16,True,EUW1_7747642485,Master
13,15,Akshan,5,0,False,True,12552,0,7,27295,2472,0,97692,13870,6505,6228,0,100,MIDDLE,137491,16824,193,12504,481,3,27,5,7,True,EUW1_7747642485,Master
10,14,AurelionSol,2,0,False,True,11762,0,9,95060,16915,4,4626,30,4286,6487,0,100,BOTTOM,104747,17113,173,5059,166,3,6,1,5,True,EUW1_7747642485,Master
17,11,Leona,1,7,False,True,7426,0,2,7758,4470,1,4364,2612,5395,7,0,100,UTILITY,13363,7083,20,1239,0,3,88,12,38,True,EUW1_7747642485,Master
2,16,Jax,4,2,False,True,11991,0,5,65461,9248,0,93649,13765,17140,6759,0,200,TOP,163531,23014,240,4419,0,6,30,1,12,False,EUW1_7747642485,Master
5,13,JarvanIV,6,1,False,True,8896,0,2,7924,585,154,115983,10112,12087,7070,0,200,JUNGLE,191866,10849,11,67958,152,6,32,11,2,False,EUW1_7747642485,Master
1,12,Fizz,9,0,False,True,8156,0,3,64849,8614,0,17240,2224,14837,7050,0,200,MIDDLE,91537,12727,167,9447,1888,6,22,5,4,False,EUW1_7747642485,Master
3,14,Ziggs,3,3,False,True,11951,0,4,130542,22322,0,9020,986,6138,4550,0,200,BOTTOM,143962,23308,227,4400,0,6,22,3,10,False,EUW1_7747642485,Master
3,10,Seraphine,7,6,False,True,5733,0,0,11644,5813,0,2849,1512,8918,3840,0,200,UTILITY,16034,7466,20,1539,140,6,83,7,40,False,EUW1_7747642485,Master
0,3,KSante,1,0,True,False,953,0,0,26,26,0,3091,265,1223,6759,0,100,TOP,3118,292,14,0,0,0,0,0,0,True,EUW1_7747628453,Master
0,3,JarvanIV,0,0,True,False,947,0,0,885,0,12,4623,0,876,7070,0,100,JUNGLE,10395,0,0,4886,0,0,2,0,1,True,EUW1_7747628453,Master
0,3,Katarina,0,0,True,False,1331,0,1,1866,697,0,911,245,567,3152,0,100,MIDDLE,4273,993,11,1495,50,0,0,0,0,True,EUW1_7747628453,Master
0,2,AurelionSol,0,0,True,False,1006,0,0,1618,154,0,961,0,28,6487,0,100,BOTTOM,2601,154,17,21,0,0,1,0,1,True,EUW1_7747628453,Master
0,2,Neeko,0,0,True,False,768,0,0,526,207,0,149,0,16,6,0,100,UTILITY,991,207,2,315,0,0,0,0,1,True,EUW1_7747628453,Master
0,3,Yone,0,0,True,False,1237,0,1,685,169,0,4836,1000,534,6311,0,200,TOP,5543,1190,15,20,20,0,0,0,1,False,EUW1_7747628453,Master
0,3,Ambessa,0,0,True,False,1032,0,0,0,0,16,7486,0,941,6228,0,200,JUNGLE,11966,0,0,4480,0,0,2,0,1,False,EUW1_7747628453,Master
0,3,Ahri,1,0,True,False,903,0,0,864,378,0,1303,246,379,15,0,200,MIDDLE,2381,625,13,214,0,0,0,0,1,False,EUW1_7747628453,Master
0,1,Yunara,0,0,True,False,741,0,0,20,0,0,281,0,0,1625,0,200,BOTTOM,301,0,4,0,0,0,0,0,0,False,EUW1_7747628453,Master
0,3,Lulu,0,0,True,False,848,0,0,189,0,0,477,0,16,7,0,200,UTILITY,730,0,10,62,0,0,1,0,1,False,EUW1_7747628453,Master
5,15,Sett,5,0,False,False,7859,0,3,61,61,8,69871,5658,18128,4661,0,100,TOP,80728,8044,139,10795,2324,3,19,0,8,True,EUW1_7747598016,Master
9,16,LeeSin,3,4,False,False,15384,0,15,38130,3485,164,152641,21472,16399,1625,0,100,JUNGLE,268723,26039,32,77951,1081,3,23,0,12,True,EUW1_7747598016,Master
4,15,Akali,3,0,False,False,11079,0,9,115057,18292,0,10739,1625,10909,6228,0,100,MIDDLE,131728,21677,159,5932,1758,3,14,2,4,True,EUW1_7747598016,Master
10,14,Jhin,5,0,False,False,11787,0,6,3029,284,0,110089,15541,10637,3787,0,100,BOTTOM,115099,15826,193,1981,0,3,12,2,4,True,EUW1_7747598016,Master
17,12,Karma,7,3,False,False,7285,0,1,10207,5132,0,2632,775,12533,4,0,100,UTILITY,14730,5908,22,1890,0,3,68,4,35,True,EUW1_7747598016,Master
2,16,Vayne,5,2,False,False,10100,1,6,1435,213,8,106039,18118,12257,4096,0,200,TOP,128441,21819,191,20966,3487,6,26,2,8,False,EUW1_7747598016,Master
2,14,Kindred,7,0,False,False,9416,1,2,14997,1048,172,128437,8687,14568,1155,0,200,JUNGLE,232694,11884,35,89259,2148,6,16,4,2,False,EUW1_7747598016,Master
3,13,Azir,7,1,False,False,8549,1,1,96660,15408,4,5564,803,12169,903,0,200,MIDDLE,111314,16870,195,9088,659,6,13,3,6,False,EUW1_7747598016,Master
4,13,Yunara,4,0,False,False,12231,1,9,21432,7077,4,93027,17149,12512,6936,0,200,BOTTOM,125872,24966,186,11412,739,6,16,2,8,False,EUW1_7747598016,Master
6,10,Pyke,12,6,False,False,8196,1,5,0,0,0,10223,7507,12170,688,0,200,UTILITY,14455,9419,19,4231,1912,6,88,9,38,False,EUW1_7747598016,Master
5,17,Nasus,8,2,False,False,11925,0,1,59971,6439,0,98324,6779,29428,29,0,100,TOP,166969,13219,215,8674,0,5,37,1,15,True,EUW1_7747394909,Master
16,18,Diana,6,1,False,False,17566,0,12,237092,30155,209,36827,4272,20004,6709,0,100,JUNGLE,367956,36784,43,94034,2356,5,29,7,3,True,EUW1_7747394909,Master
7,18,Naafiri,5,0,False,False,18628,0,18,0,0,8,217649,33447,21453,6228,0,100,MIDDLE,227281,35825,249,9632,2378,5,41,5,9,True,EUW1_7747394909,Master
8,17,Caitlyn,7,0,False,False,17924,0,11,1876,700,11,284325,37264,16388,7049,0,100,BOTTOM,292764,38035,286,6561,70,5,29,5,12,True,EUW1_7747394909,Master
18,15,Leona,8,10,False,False,10897,0,3,7902,5452,0,4813,3396,18292,0,0,100,UTILITY,16090,9367,19,3374,519,5,108,12,49,True,EUW1_7747394909,Master
5,20,Vayne,3,1,False,False,19466,2,16,16719,1834,12,217980,29390,19662,6383,0,200,TOP,277604,41660,322,42904,10435,10,39,2,13,False,EUW1_7747394909,Master
8,18,Graves,7,0,False,False,14912,2,3,2085,437,227,269047,18764,16634,4817,0,200,JUNGLE,382510,21876,36,111376,2675,10,25,5,0,False,EUW1_7747394909,Master
11,17,Taliyah,11,0,False,False,15605,2,7,176241,23534,4,6675,687,18070,6904,0,200,MIDDLE,186007,24790,225,3090,568,10,31,2,12,False,EUW1_7747394909,Master
7,15,MissFortune,9,0,False,False,16526,2,7,2099,611,0,213927,30275,20256,7084,0,200,BOTTOM,218352,30886,270,2325,0,10,33,7,9,False,EUW1_7747394909,Master
21,14,Nautilus,15,8,False,False,10202,2,1,14145,6459,0,6735,3344,28383,6236,0,200,UTILITY,23566,10727,24,2685,923,10,112,9,50,False,EUW1_7747394909,Master
8,17,Riven,5,2,False,False,12619,0,3,0,0,10,145374,12200,12126,6666,0,100,TOP,150373,13259,218,4998,1059,3,21,1,5,True,EUW1_7746672322,Master
11,18,Chogath,0,0,False,False,16231,0,10,193204,17429,211,31065,2790,26609,907,0,100,JUNGLE,360437,30936,76,136166,10717,3,19,3,1,True,EUW1_7746672322,Master
9,16,Velkoz,4,2,False,False,12178,0,5,108201,14601,0,12539,164,7426,606,0,100,MIDDLE,138662,19215,235,17920,4449,3,25,5,8,True,EUW1_7746672322,Master
11,15,KogMaw,7,0,False,False,15159,0,7,143376,36726,0,24334,4112,16736,4,0,100,BOTTOM,178862,43628,216,11152,2789,3,25,7,9,True,EUW1_7746672322,Master
16,15,Maokai,6,5,False,False,10762,0,3,31466,13811,2,6225,1736,20241,4978,0,100,UTILITY,44727,15547,56,7035,0,3,77,11,26,True,EUW1_7746672322,Master
3,15,Malphite,8,0,False,False,10020,3,2,55963,6977,0,69681,5239,7349,6228,0,200,TOP,128982,12236,200,3337,19,11,26,1,9,False,EUW1_7746672322,Master
3,16,Sylas,6,0,False,False,13000,3,7,179180,17265,201,9117,109,16655,7,0,200,JUNGLE,302021,21846,36,113724,4471,11,14,1,2,False,EUW1_7746672322,Master
7,17,Ryze,3,3,False,False,11842,3,3,188887,21417,4,13992,1035,4237,6733,0,200,MIDDLE,207481,22481,269,4601,28,11,35,6,14,False,EUW1_7746672322,Master
8,15,Jhin,3,0,False,False,14732,3,9,8370,1004,4,196336,31578,4892,7034,0,200,BOTTOM,205979,32883,249,1272,300,11,12,2,4,False,EUW1_7746672322,Master
14,13,Senna,8,4,False,False,9530,3,1,4207,1564,0,43331,20233,6318,1376,0,200,UTILITY,49965,21891,23,2426,94,11,96,11,42,False,EUW1_7746672322,Master
1,10,Mordekaiser,5,0,False,True,5502,0,2,40668,4192,0,7935,1070,6669,1450,0,100,TOP,49422,5262,108,817,0,3,11,1,5,False,EUW1_7746625007,Master
4,8,Xayah,6,0,False,True,4688,0,0,465,310,74,51658,4653,8034,5871,0,100,JUNGLE,80639,5121,8,28515,157,3,10,0,6,False,EUW1_7746625007,Master
1,11,Mel,2,0,False,True,6560,0,2,53235,9051,0,8386,1192,3110,3614,0,100,MIDDLE,63227,10479,145,1605,235,3,10,1,5,False,EUW1_7746625007,Master
2,9,Yunara,6,1,False,True,5541,0,2,9501,2615,0,32257,4797,8903,7057,0,100,BOTTOM,45088,7412,94,3329,0,3,10,1,6,False,EUW1_7746625007,Master
2,8,Swain,6,0,False,True,3907,0,1,9730,3345,0,3250,701,7874,4149,0,100,UTILITY,15071,4496,22,2089,450,3,25,2,10,False,EUW1_7746625007,Master
5,12,Ahri,0,3,False,True,6447,0,3,35465,6044,0,8831,2392,4452,6913,0,200,TOP,63923,10575,128,19627,2138,0,28,3,8,True,EUW1_7746625007,Master
6,10,RekSai,0,1,False,True,7171,0,7,5602,1342,102,52489,6347,8713,5451,0,200,JUNGLE,116145,9828,5,58054,2139,0,9,0,3,True,EUW1_7746625007,Master
5,11,Akshan,3,0,False,True,8101,0,7,17461,1361,0,48852,6876,6891,6228,0,200,MIDDLE,70503,8574,130,4190,337,0,9,0,5,True,EUW1_7746625007,Master
6,10,Varus,1,0,False,True,8971,0,6,4362,2593,0,76069,12152,4924,17,0,200,BOTTOM,83122,14745,135,2690,0,0,5,0,4,True,EUW1_7746625007,Master
14,8,Nami,3,2,False,True,5591,0,2,6217,4662,0,2631,823,4595,937,0,200,UTILITY,10475,5485,11,1626,0,0,24,2,8,True,EUW1_7746625007,Master
3,18,Gangplank,6,0,False,False,14047,2,7,10655,2946,0,199354,18051,13863,6923,0,100,TOP,222693,26130,238,12683,5132,10,5,0,6,False,EUW1_7746508729,Master
2,14,Nidalee,5,1,False,False,11132,2,7,119930,9707,149,16720,1159,10410,6733,0,100,JUNGLE,205324,12773,18,68674,1906,10,23,2,7,False,EUW1_7746508729,Master
0,16,Vladimir,4,0,False,False,10406,2,1,171133,11104,5,14397,748,13899,6228,0,100,MIDDLE,188917,11918,271,3386,65,10,16,0,9,False,EUW1_7746508729,Master
5,13,Aphelios,11,0,False,False,9674,2,1,1699,451,4,102735,12082,15039,6993,0,100,BOTTOM,105604,12534,173,1169,0,10,17,2,7,False,EUW1_7746508729,Master
6,11,Zilean,7,3,False,False,6895,2,1,7337,2457,0,3916,983,12298,6557,0,100,UTILITY,13684,3947,26,2430,505,10,65,6,28,False,EUW1_7746508729,Master
4,17,Jayce,7,0,False,False,13022,0,7,26257,2956,23,177296,17593,13402,22,0,200,TOP,210367,22205,253,6813,1654,2,27,0,11,True,EUW1_7746508729,Master
8,16,Shaco,1,0,False,False,11783,0,2,151195,19712,207,25087,358,12759,5766,0,200,JUNGLE,287902,23399,30,111618,3327,2,34,10,0,True,EUW1_7746508729,Master
5,17,Katarina,2,1,False,False,13653,0,11,157955,20850,0,14086,1030,13049,6031,0,200,MIDDLE,186039,24594,255,13997,2713,2,22,2,8,True,EUW1_7746508729,Master
7,15,Samira,5,0,False,False,15078,0,13,18089,4299,8,156494,23677,17615,5385,0,200,BOTTOM,179924,28201,207,5340,224,2,9,0,7,True,EUW1_7746508729,Master
22,13,Nami,2,7,False,False,8891,0,0,20063,9247,0,4790,1349,5338,3367,0,200,UTILITY,27310,10893,23,2457,297,2,96,8,41,True,EUW1_7746508729,Master
5,15,Jayce,7,0,False,False,10180,0,0,14338,2860,4,130879,13036,8717,4026,0,100,TOP,148834,15897,208,3616,0,4,19,0,9,True,EUW1_7746428547,Master
7,15,Jax,4,2,False,False,12495,0,8,113523,14658,178,49082,3997,20216,7061,0,100,JUNGLE,271574,20215,21,108968,1559,4,28,1,11,True,EUW1_7746428547,Master
3,15,Akshan,1,0,False,False,13269,0,10,29986,4916,0,123644,18436,8501,6228,0,100,MIDDLE,161655,24065,229,8024,711,4,20,2,8,True,EUW1_7746428547,Master
8,13,Velkoz,3,2,False,False,13927,0,10,128916,25298,2,8142,410,10061,29,0,100,BOTTOM,165760,29894,207,28700,4185,4,31,2,11,True,EUW1_7746428547,Master
19,12,Nami,3,9,False,False,8351,0,2,12857,8284,0,2906,1194,6073,1455,0,100,UTILITY,17391,9478,11,1627,0,4,72,1,36,True,EUW1_7746428547,Master
6,16,Teemo,5,0,False,False,11700,1,6,98603,17554,0,23099,3673,13004,642,0,200,TOP,129289,21951,193,7587,723,8,23,1,9,False,EUW1_7746428547,Master
4,14,Darius,6,0,False,False,11865,1,6,0,0,152,123079,7992,14027,4079,0,200,JUNGLE,206408,10648,39,83329,2656,8,22,11,0,False,EUW1_7746428547,Master
8,16,Zilean,4,0,False,False,9329,1,1,96398,8570,4,14960,1893,15628,7084,0,200,MIDDLE,113584,10463,187,2225,0,8,16,1,7,False,EUW1_7746428547,Master
4,13,Jinx,7,0,False,False,12088,1,4,1251,535,8,120817,12347,3947,3152,0,200,BOTTOM,127215,13047,184,5146,165,8,15,2,7,False,EUW1_7746428547,Master
8,11,Seraphine,8,3,False,False,6821,1,1,17944,4560,0,5601,1768,7716,1626,0,200,UTILITY,24772,6328,28,1225,0,8,58,6,24,False,EUW1_7746428547,Master
15,20,Ornn,4,1,False,False,17256,1,11,128206,41723,2,94557,17235,25792,6923,0,100,TOP,240179,60349,281,17415,1389,10,31,0,12,False,EUW1_7761239777,Master
10,18,Talon,11,0,False,False,16459,1,9,0,0,210,262696,36113,22272,6379,0,100,JUNGLE,374498,43322,58,111803,7209,10,30,5,9,False,EUW1_7761239777,Master
12,18,Viktor,7,0,False,False,16074,1,10,199707,47283,10,17307,1586,14024,6645,0,100,MIDDLE,222334,49144,251,5320,273,10,29,4,10,False,EUW1_7761239777,Master
12,15,Xayah,11,0,False,False,13557,1,2,828,828,16,172095,37552,17407,7091,0,100,BOTTOM,174926,38920,209,2002,538,10,18,2,11,False,EUW1_7761239777,Master
21,14,Rakan,11,12,False,False,9039,1,0,8907,5565,2,3429,886,17269,6334,0,100,UTILITY,17643,8291,33,5306,1839,10,129,11,50,False,EUW1_7761239777,Master
13,19,DrMundo,6,0,False,False,14531,0,5,54314,24130,2,146193,21867,51405,7012,0,200,TOP,211167,47229,246,10659,1231,4,43,6,15,True,EUW1_7761239777,Master
13,18,LeeSin,6,6,False,False,18110,0,14,52806,3810,198,192762,26193,25433,29,0,200,JUNGLE,362358,34388,42,116789,4385,4,49,0,20,True,EUW1_7761239777,Master
13,18,Ryze,7,0,False,False,17030,0,10,314262,33038,21,9322,1027,21272,1387,0,200,MIDDLE,334389,34910,300,10804,844,4,17,2,5,True,EUW1_7761239777,Master
6,18,Samira,7,0,False,False,19305,0,13,13980,2869,12,229737,27697,20729,3591,0,200,BOTTOM,256416,34250,292,12698,3682,4,27,7,8,True,EUW1_7761239777,Master
24,16,Thresh,6,7,False,False,10883,0,2,19613,9727,0,5713,1292,15579,777,0,200,UTILITY,31542,13509,32,6214,2489,4,129,9,50,True,EUW1_7761239777,Master
6,16,Sion,4,0,False,True,10540,0,4,40019,10072,0,90747,13558,15534,5528,0,100,TOP,138084,23657,208,7317,26,2,18,0,9,True,EUW1_7761218945,Master
16,14,Nidalee,4,0,False,True,10621,0,5,119646,20597,136,16190,2131,18737,606,0,100,JUNGLE,201567,24323,16,65730,1594,2,15,3,1,True,EUW1_7761218945,Master
4,14,Kaisa,4,0,False,True,10544,0,9,12199,3984,4,98856,16054,12414,3591,0,100,MIDDLE,115525,20204,176,4469,164,2,21,2,8,True,EUW1_7761218945,Master
7,15,Ezreal,2,0,False,True,15565,0,17,16756,7672,0,141597,30574,17140,580,0,100,BOTTOM,163005,39221,202,4652,973,2,8,0,7,True,EUW1_7761218945,Master
19,12,Bard,6,0,False,True,8494,0,4,15435,10673,0,6814,5009,14388,558,0,100,UTILITY,23647,16576,10,1397,893,2,49,5,22,True,EUW1_7761218945,Master
4,15,RekSai,4,2,False,True,9038,0,3,12357,5152,0,99662,11279,28891,7049,0,200,TOP,121269,22223,170,9249,5791,5,10,0,4,False,EUW1_7761218945,Master
4,13,Jayce,9,0,False,True,11860,0,6,25108,2532,153,135122,17907,12275,7,0,200,JUNGLE,217091,21697,30,56859,1257,5,21,4,1,False,EUW1_7761218945,Master
2,13,Garen,6,0,False,True,8797,0,6,0,0,0,65166,6098,17494,7,0,200,MIDDLE,73023,9874,146,7856,3776,5,7,0,5,False,EUW1_7761218945,Master
5,11,Tristana,13,0,False,True,9189,0,4,12663,2391,0,54522,15073,13303,3018,0,200,BOTTOM,81617,17586,121,14431,121,5,16,2,7,False,EUW1_7761218945,Master
8,11,Thresh,7,3,False,True,6423,0,1,13264,7215,0,4729,1569,15083,3460,0,200,UTILITY,19711,9040,29,1717,255,5,61,4,21,False,EUW1_7761218945,Master
2,15,Ahri,7,1,False,True,12239,1,5,85607,19901,0,11567,3253,13913,6913,0,100,TOP,144112,30611,192,46936,7456,6,25,1,12,False,EUW1_7760629881,Master
5,16,Taliyah,5,3,False,True,14985,1,2,272648,35562,225,16840,1284,14330,6709,0,100,JUNGLE,385273,42957,59,95783,6111,6,39,9,5,False,EUW1_7760629881,Master
5,16,Zilean,5,0,False,True,12150,1,0,40401,1833,4,101629,11713,11451,5242,0,100,MIDDLE,161524,13546,253,19493,0,6,18,0,9,False,EUW1_7760629881,Master
5,13,Ezreal,10,0,False,True,11398,1,3,11589,6053,0,106579,16344,16584,1456,0,100,BOTTOM,123934,22479,188,5764,81,6,19,1,10,False,EUW1_7760629881,Master
8,12,Nami,5,3,False,True,8812,1,1,18292,11193,0,4638,1028,6181,7049,0,100,UTILITY,26597,12654,32,3666,432,6,79,8,33,False,EUW1_7760629881,Master
9,17,Shen,3,7,False,True,10360,0,2,22583,5518,0,43663,6837,11770,5734,0,200,TOP,71507,13470,173,5260,1115,6,45,5,17,True,EUW1_7760629881,Master
5,17,DrMundo,1,4,False,True,13051,0,5,62803,9815,211,110638,10280,25195,4481,0,200,JUNGLE,298536,20558,23,125093,462,6,32,2,5,True,EUW1_7760629881,Master
7,17,Sylas,1,0,False,True,13907,0,10,153637,30332,4,8785,0,21679,949,0,200,MIDDLE,169083,30395,234,6660,63,6,20,2,7,True,EUW1_7760629881,Master
2,16,Samira,3,0,False,True,19134,0,14,19179,3033,8,238449,25093,12103,3591,0,200,BOTTOM,260929,28390,297,3300,263,6,16,5,8,True,EUW1_7760629881,Master
20,14,Thresh,3,3,False,True,9654,0,1,18838,7514,0,6393,1037,9967,6295,0,200,UTILITY,27544,8551,30,2312,0,6,97,6,43,True,EUW1_7760629881,Master
1,14,Yone,0,0,False,True,10079,0,12,11931,2493,8,91491,16603,9307,5165,0,100,TOP,109558,21479,147,6135,2382,0,10,0,5,True,EUW1_7760588280,Master
3,12,Ekko,0,1,False,True,7290,0,5,66295,4640,128,16015,1035,8483,14,0,100,JUNGLE,145667,6559,5,63356,883,0,10,2,3,True,EUW1_7760588280,Master
5,12,Veigar,0,0,False,True,7989,0,5,84406,11891,0,6999,1756,3406,5411,0,100,MIDDLE,94780,13647,155,3374,0,0,7,0,5,True,EUW1_7760588280,Master
3,10,Samira,2,0,False,True,6373,0,0,5197,515,0,43368,3252,4783,3591,0,100,BOTTOM,50659,3768,139,2092,0,0,10,0,6,True,EUW1_7760588280,Master
5,8,Pantheon,0,3,False,True,5462,0,5,125,125,0,16278,9618,3985,949,0,100,UTILITY,19116,10661,17,2712,916,0,33,6,17,True,EUW1_7760588280,Master
0,11,Jayce,6,0,False,True,4613,0,0,5388,1355,0,40783,5119,7776,4647,0,200,TOP,48046,7246,117,1875,771,3,9,0,4,False,EUW1_7760588280,Master
0,9,DrMundo,6,0,False,True,4806,0,1,26078,3537,85,27850,2939,18316,6483,0,200,JUNGLE,91206,6707,9,37277,230,3,13,1,5,False,EUW1_7760588280,Master
0,9,Sylas,9,0,False,True,4274,0,0,34502,6064,0,2731,62,6660,4832,0,200,MIDDLE,38165,7059,107,932,932,3,8,3,2,False,EUW1_7760588280,Master
0,9,MissFortune,5,0,False,True,5501,0,1,950,459,0,32950,5363,5943,503,0,200,BOTTOM,33900,5823,128,0,0,3,15,4,5,False,EUW1_7760588280,Master
2,8,Leona,1,2,False,True,3798,0,0,4887,2776,0,3090,788,4726,4404,0,200,UTILITY,10350,3565,19,2373,0,3,26,2,15,False,EUW1_7760588280,Master
12,16,Yone,12,1,False,False,10138,0,2,16861,2935,11,114840,13524,18608,5165,0,100,TOP,140727,17856,169,9025,1396,5,18,1,9,True,EUW1_7760538567,Master
13,18,Kindred,3,1,False,False,15413,0,9,35615,2543,228,222834,15779,16529,6246,0,100,JUNGLE,358593,19921,39,100142,1599,5,30,5,5,True,EUW1_7760538567,Master
6,17,Leblanc,4,2,False,False,14383,0,17,141121,31180,0,13876,2398,9624,1587,0,100,MIDDLE,160717,37336,219,5718,3757,5,16,2,4,True,EUW1_7760538567,Master
17,18,Jhin,3,2,False,False,20691,0,15,12003,2572,9,277093,39480,6707,5914,0,100,BOTTOM,294426,42878,305,5328,825,5,31,2,10,True,EUW1_7760538567,Master
26,14,Camille,4,7,False,False,9753,0,2,452,452,0,21500,13078,17285,4554,0,100,UTILITY,30344,18801,23,8392,5270,5,100,9,39,True,EUW1_7760538567,Master
6,18,Fiora,9,0,False,False,15432,1,9,2809,1415,2,188138,21352,30517,13,0,200,TOP,209091,31693,237,18143,8925,9,23,2,10,False,EUW1_7760538567,Master
11,15,Nunu,9,4,False,False,10042,1,0,62239,9458,170,23158,695,26172,6081,0,200,JUNGLE,263413,10280,24,178013,126,9,19,0,7,False,EUW1_7760538567,Master
3,17,Akali,3,3,False,False,14764,1,9,136266,24419,0,15326,1763,16321,6630,0,200,MIDDLE,164764,27599,244,13172,1416,9,18,1,7,False,EUW1_7760538567,Master
3,14,Vayne,11,0,False,False,11480,1,5,28,28,0,68649,10138,18114,3591,0,200,BOTTOM,78051,12155,163,9373,1989,9,20,4,9,False,EUW1_7760538567,Master
7,13,LeeSin,13,1,False,False,9520,1,3,10243,1952,0,26721,10060,21087,6506,0,200,UTILITY,41928,12976,52,4963,963,9,67,7,28,False,EUW1_7760538567,Master
12,17,Sion,7,1,False,False,12466,1,4,66509,11451,2,96897,11808,27388,5528,0,100,TOP,165743,23385,211,2335,125,9,19,0,11,False,EUW1_7757684518,Master
7,16,Elise,6,1,False,False,13715,1,10,147168,18262,184,23365,1666,20357,7,0,100,JUNGLE,273197,20829,31,102664,900,9,29,7,1,False,EUW1_7757684518,Master
10,16,Neeko,6,2,False,False,10772,1,5,131874,21681,0,14709,1751,8094,4025,0,100,MIDDLE,158075,25067,189,11490,1635,9,25,2,6,False,EUW1_7757684518,Master
7,14,Vayne,8,0,False,False,11919,1,8,0,0,4,92398,16197,13763,3591,0,100,BOTTOM,102796,19776,175,10398,3579,9,20,2,9,False,EUW1_7757684518,Master
15,13,Thresh,6,6,False,False,8718,1,2,15145,9042,0,5480,1432,10692,4073,0,100,UTILITY,22880,10475,48,2255,0,9,98,14,38,False,EUW1_7757684518,Master
11,16,Shen,8,0,False,False,10537,0,3,18458,8880,0,90948,11278,15978,4353,0,200,TOP,133206,21242,174,23799,1084,4,24,1,10,True,EUW1_7757684518,Master
